,x,y
23753,4.16,4.68
23754,4.16,4.8
23755,4.16,4.92
23756,4.16,5.04
23757,4.16,5.16
23758,4.16,5.28
23759,4.16,5.4
23760,4.16,5.52
23761,4.16,5.64
23762,4.16,5.76
23763,4.16,5.88
23764,4.16,6.0
23765,4.16,6.12
23766,4.29,-6.0
23767,4.29,-5.88
23768,4.29,-5.76
23769,4.29,-5.64
23770,4.29,-5.52
23771,4.29,-5.4
23772,4.29,-5.28
23773,4.29,-5.16
23774,4.29,-5.04
23775,4.29,-4.92
23776,4.29,-4.8
23777,4.29,-4.68
23778,4.29,-4.56
23779,4.29,-4.44
23780,4.29,-4.32
23781,4.29,-4.2
23782,4.29,-4.08
23783,4.29,-3.96
23784,4.29,-3.84
23785,4.29,-3.72
23786,4.29,-3.6
23787,4.29,-3.48
23788,4.29,-3.36
23789,4.29,-3.24
23790,4.29,-3.12
23791,4.29,-3.0
23792,4.29,-2.88
23793,4.29,-2.76
23794,4.29,-2.64
23795,4.29,-2.52
23796,4.29,-2.4
23797,4.29,-2.28
23798,4.29,-2.16
23799,4.29,-2.04
23800,4.29,-1.92
23801,4.29,-1.8
23802,4.29,-1.68
23803,4.29,-1.56
23804,4.29,-1.44
23805,4.29,-1.32
23806,4.29,-1.2
23807,4.29,-1.08
23808,4.29,-0.96
23809,4.29,-0.84
23810,4.29,-0.72
23811,4.29,-0.6
23812,4.29,-0.48
23813,4.29,-0.36
23814,4.29,-0.24
23815,4.29,-0.12
23816,4.29,0.0
23817,4.29,0.12
23818,4.29,0.24
23819,4.29,0.36
23820,4.29,0.48
23821,4.29,0.6
23822,4.29,0.72
23823,4.29,0.84
23824,4.29,0.96
23825,4.29,1.08
23826,4.29,1.2
23827,4.29,1.32
23828,4.29,1.44
23829,4.29,1.56
23830,4.29,1.68
23831,4.29,1.8
23832,4.29,1.92
23833,4.29,2.04
23834,4.29,2.16
23835,4.29,2.28
23836,4.29,2.4
23837,4.29,2.52
23838,4.29,2.64
23839,4.29,2.76
23840,4.29,2.88
23841,4.29,3.0
23842,4.29,3.12
23843,4.29,3.24
23844,4.29,3.36
23845,4.29,3.48
23846,4.29,3.6
23847,4.29,3.72
23848,4.29,3.84
23849,4.29,3.96
23850,4.29,4.08
23851,4.29,4.2
23852,4.29,4.32
23853,4.29,4.44
23854,4.29,4.56
23855,4.29,4.68
23856,4.29,4.8
23857,4.29,4.92
23858,4.29,5.04
23859,4.29,5.16
23860,4.29,5.28
23861,4.29,5.4
23862,4.29,5.52
23863,4.29,5.64
23864,4.29,5.76
23865,4.29,5.88
23866,4.29,6.0
23867,4.29,6.12
23868,4.42,-6.0
23869,4.42,-5.88
23870,4.42,-5.76
23871,4.42,-5.64
23872,4.42,-5.52
23873,4.42,-5.4
23874,4.42,-5.28
23875,4.42,-5.16
23876,4.42,-5.04
23877,4.42,-4.92
23878,4.42,-4.8
23879,4.42,-4.68
23880,4.42,-4.56
23881,4.42,-4.44
23882,4.42,-4.32
23883,4.42,-4.2
23884,4.42,-4.08
23885,4.42,-3.96
23886,4.42,-3.84
23887,4.42,-3.72
23888,4.42,-3.6
23889,4.42,-3.48
23890,4.42,-3.36
23891,4.42,-3.24
23892,4.42,-3.12
23893,4.42,-3.0
23894,4.42,-2.88
23895,4.42,-2.76
23896,4.42,-2.64
23897,4.42,-2.52
23898,4.42,-2.4
23899,4.42,-2.28
23900,4.42,-2.16
23901,4.42,-2.04
23902,4.42,-1.92
23903,4.42,-1.8
23904,4.42,-1.68
23905,4.42,-1.56
23906,4.42,-1.44
23907,4.42,-1.32
23908,4.42,-1.2
23909,4.42,-1.08
23910,4.42,-0.96
23911,4.42,-0.84
23912,4.42,-0.72
23913,4.42,-0.6
23914,4.42,-0.48
23915,4.42,-0.36
23916,4.42,-0.24
23917,4.42,-0.12
23918,4.42,0.0
23919,4.42,0.12
23920,4.42,0.24
23921,4.42,0.36
23922,4.42,0.48
23923,4.42,0.6
23924,4.42,0.72
23925,4.42,0.84
23926,4.42,0.96
23927,4.42,1.08
23928,4.42,1.2
23929,4.42,1.32
23930,4.42,1.44
23931,4.42,1.56
23932,4.42,1.68
23933,4.42,1.8
23934,4.42,1.92
23935,4.42,2.04
23936,4.42,2.16
23937,4.42,2.28
23938,4.42,2.4
23939,4.42,2.52
23940,4.42,2.64
23941,4.42,2.76
23942,4.42,2.88
23943,4.42,3.0
23944,4.42,3.12
23945,4.42,3.24
23946,4.42,3.36
23947,4.42,3.48
23948,4.42,3.6
23949,4.42,3.72
23950,4.42,3.84
23951,4.42,3.96
23952,4.42,4.08
23953,4.42,4.2
23954,4.42,4.32
23955,4.42,4.44
23956,4.42,4.56
23957,4.42,4.68
23958,4.42,4.8
23959,4.42,4.92
23960,4.42,5.04
23961,4.42,5.16
23962,4.42,5.28
23963,4.42,5.4
23964,4.42,5.52
23965,4.42,5.64
23966,4.42,5.76
23967,4.42,5.88
23968,4.42,6.0
23969,4.42,6.12
23970,4.55,-6.0
23971,4.55,-5.88
23972,4.55,-5.76
23973,4.55,-5.64
23974,4.55,-5.52
23975,4.55,-5.4
23976,4.55,-5.28
23977,4.55,-5.16
23978,4.55,-5.04
23979,4.55,-4.92
23980,4.55,-4.8
23981,4.55,-4.68
23982,4.55,-4.56
23983,4.55,-4.44
23984,4.55,-4.32
23985,4.55,-4.2
23986,4.55,-4.08
23987,4.55,-3.96
23988,4.55,-3.84
23989,4.55,-3.72
23990,4.55,-3.6
23991,4.55,-3.48
23992,4.55,-3.36
23993,4.55,-3.24
23994,4.55,-3.12
23995,4.55,-3.0
23996,4.55,-2.88
23997,4.55,-2.76
23998,4.55,-2.64
23999,4.55,-2.52
24000,4.55,-2.4
24001,4.55,-2.28
24002,4.55,-2.16
24003,4.55,-2.04
24004,4.55,-1.92
24005,4.55,-1.8
24006,4.55,-1.68
24007,4.55,-1.56
24008,4.55,-1.44
24009,4.55,-1.32
24010,4.55,-1.2
24011,4.55,-1.08
24012,4.55,-0.96
24013,4.55,-0.84
24014,4.55,-0.72
24015,4.55,-0.6
24016,4.55,-0.48
24017,4.55,-0.36
24018,4.55,-0.24
24019,4.55,-0.12
24020,4.55,0.0
24021,4.55,0.12
24022,4.55,0.24
24023,4.55,0.36
24024,4.55,0.48
24025,4.55,0.6
24026,4.55,0.72
24027,4.55,0.84
24028,4.55,0.96
24029,4.55,1.08
24030,4.55,1.2
24031,4.55,1.32
24032,4.55,1.44
24033,4.55,1.56
24034,4.55,1.68
24035,4.55,1.8
24036,4.55,1.92
24037,4.55,2.04
24038,4.55,2.16
24039,4.55,2.28
24040,4.55,2.4
24041,4.55,2.52
24042,4.55,2.64
24043,4.55,2.76
24044,4.55,2.88
24045,4.55,3.0
24046,4.55,3.12
24047,4.55,3.24
24048,4.55,3.36
24049,4.55,3.48
24050,4.55,3.6
24051,4.55,3.72
24052,4.55,3.84
24053,4.55,3.96
24054,4.55,4.08
24055,4.55,4.2
24056,4.55,4.32
24057,4.55,4.44
24058,4.55,4.56
24059,4.55,4.68
24060,4.55,4.8
24061,4.55,4.92
24062,4.55,5.04
24063,4.55,5.16
24064,4.55,5.28
24065,4.55,5.4
24066,4.55,5.52
24067,4.55,5.64
24068,4.55,5.76
24069,4.55,5.88
24070,4.55,6.0
24071,4.55,6.12
24072,4.68,-6.0
24073,4.68,-5.88
24074,4.68,-5.76
24075,4.68,-5.64
24076,4.68,-5.52
24077,4.68,-5.4
24078,4.68,-5.28
24079,4.68,-5.16
24080,4.68,-5.04
24081,4.68,-4.92
24082,4.68,-4.8
24083,4.68,-4.68
24084,4.68,-4.56
24085,4.68,-4.44
24086,4.68,-4.32
24087,4.68,-4.2
24088,4.68,-4.08
24089,4.68,-3.96
24090,4.68,-3.84
24091,4.68,-3.72
24092,4.68,-3.6
24093,4.68,-3.48
24094,4.68,-3.36
24095,4.68,-3.24
24096,4.68,-3.12
24097,4.68,-3.0
24098,4.68,-2.88
24099,4.68,-2.76
24100,4.68,-2.64
24101,4.68,-2.52
24102,4.68,-2.4
24103,4.68,-2.28
24104,4.68,-2.16
24105,4.68,-2.04
24106,4.68,-1.92
24107,4.68,-1.8
24108,4.68,-1.68
24109,4.68,-1.56
24110,4.68,-1.44
24111,4.68,-1.32
24112,4.68,-1.2
24113,4.68,-1.08
24114,4.68,-0.96
24115,4.68,-0.84
24116,4.68,-0.72
24117,4.68,-0.6
24118,4.68,-0.48
24119,4.68,-0.36
24120,4.68,-0.24
24121,4.68,-0.12
24122,4.68,0.0
24123,4.68,0.12
24124,4.68,0.24
24125,4.68,0.36
24126,4.68,0.48
24127,4.68,0.6
24128,4.68,0.72
24129,4.68,0.84
24130,4.68,0.96
24131,4.68,1.08
24132,4.68,1.2
24133,4.68,1.32
24134,4.68,1.44
24135,4.68,1.56
24136,4.68,1.68
24137,4.68,1.8
24138,4.68,1.92
24139,4.68,2.04
24140,4.68,2.16
24141,4.68,2.28
24142,4.68,2.4
24143,4.68,2.52
24144,4.68,2.64
24145,4.68,2.76
24146,4.68,2.88
24147,4.68,3.0
24148,4.68,3.12
24149,4.68,3.24
24150,4.68,3.36
24151,4.68,3.48
24152,4.68,3.6
24153,4.68,3.72
24154,4.68,3.84
24155,4.68,3.96
24156,4.68,4.08
24157,4.68,4.2
24158,4.68,4.32
24159,4.68,4.44
24160,4.68,4.56
24161,4.68,4.68
24162,4.68,4.8
24163,4.68,4.92
24164,4.68,5.04
24165,4.68,5.16
24166,4.68,5.28
24167,4.68,5.4
24168,4.68,5.52
24169,4.68,5.64
24170,4.68,5.76
24171,4.68,5.88
24172,4.68,6.0
24173,4.68,6.12
24174,4.81,-6.0
24175,4.81,-5.88
24176,4.81,-5.76
24177,4.81,-5.64
24178,4.81,-5.52
24179,4.81,-5.4
24180,4.81,-5.28
24181,4.81,-5.16
24182,4.81,-5.04
24183,4.81,-4.92
24184,4.81,-4.8
24185,4.81,-4.68
24186,4.81,-4.56
24187,4.81,-4.44
24188,4.81,-4.32
24189,4.81,-4.2
24190,4.81,-4.08
24191,4.81,-3.96
24192,4.81,-3.84
24193,4.81,-3.72
24194,4.81,-3.6
24195,4.81,-3.48
24196,4.81,-3.36
24197,4.81,-3.24
24198,4.81,-3.12
24199,4.81,-3.0
24200,4.81,-2.88
24201,4.81,-2.76
24202,4.81,-2.64
24203,4.81,-2.52
24204,4.81,-2.4
24205,4.81,-2.28
24206,4.81,-2.16
24207,4.81,-2.04
24208,4.81,-1.92
24209,4.81,-1.8
24210,4.81,-1.68
24211,4.81,-1.56
24212,4.81,-1.44
24213,4.81,-1.32
24214,4.81,-1.2
24215,4.81,-1.08
24216,4.81,-0.96
24217,4.81,-0.84
24218,4.81,-0.72
24219,4.81,-0.6
24220,4.81,-0.48
24221,4.81,-0.36
24222,4.81,-0.24
24223,4.81,-0.12
24224,4.81,0.0
24225,4.81,0.12
24226,4.81,0.24
24227,4.81,0.36
24228,4.81,0.48
24229,4.81,0.6
24230,4.81,0.72
24231,4.81,0.84
24232,4.81,0.96
24233,4.81,1.08
24234,4.81,1.2
24235,4.81,1.32
24236,4.81,1.44
24237,4.81,1.56
24238,4.81,1.68
24239,4.81,1.8
24240,4.81,1.92
24241,4.81,2.04
24242,4.81,2.16
24243,4.81,2.28
24244,4.81,2.4
24245,4.81,2.52
24246,4.81,2.64
24247,4.81,2.76
24248,4.81,2.88
24249,4.81,3.0
24250,4.81,3.12
24251,4.81,3.24
24252,4.81,3.36
24253,4.81,3.48
24254,4.81,3.6
24255,4.81,3.72
24256,4.81,3.84
24257,4.81,3.96
24258,4.81,4.08
24259,4.81,4.2
24260,4.81,4.32
24261,4.81,4.44
24262,4.81,4.56
24263,4.81,4.68
24264,4.81,4.8
24265,4.81,4.92
24266,4.81,5.04
24267,4.81,5.16
24268,4.81,5.28
24269,4.81,5.4
24270,4.81,5.52
24271,4.81,5.64
24272,4.81,5.76
24273,4.81,5.88
24274,4.81,6.0
24275,4.81,6.12
24276,4.94,-6.0
24277,4.94,-5.88
24278,4.94,-5.76
24279,4.94,-5.64
24280,4.94,-5.52
24281,4.94,-5.4
24282,4.94,-5.28
24283,4.94,-5.16
24284,4.94,-5.04
24285,4.94,-4.92
24286,4.94,-4.8
24287,4.94,-4.68
24288,4.94,-4.56
24289,4.94,-4.44
24290,4.94,-4.32
24291,4.94,-4.2
24292,4.94,-4.08
24293,4.94,-3.96
24294,4.94,-3.84
24295,4.94,-3.72
24296,4.94,-3.6
24297,4.94,-3.48
24298,4.94,-3.36
24299,4.94,-3.24
24300,4.94,-3.12
24301,4.94,-3.0
24302,4.94,-2.88
24303,4.94,-2.76
24304,4.94,-2.64
24305,4.94,-2.52
24306,4.94,-2.4
24307,4.94,-2.28
24308,4.94,-2.16
24309,4.94,-2.04
24310,4.94,-1.92
24311,4.94,-1.8
24312,4.94,-1.68
24313,4.94,-1.56
24314,4.94,-1.44
24315,4.94,-1.32
24316,4.94,-1.2
24317,4.94,-1.08
24318,4.94,-0.96
24319,4.94,-0.84
24320,4.94,-0.72
24321,4.94,-0.6
24322,4.94,-0.48
24323,4.94,-0.36
24324,4.94,-0.24
24325,4.94,-0.12
24326,4.94,0.0
24327,4.94,0.12
24328,4.94,0.24
24329,4.94,0.36
24330,4.94,0.48
24331,4.94,0.6
24332,4.94,0.72
24333,4.94,0.84
24334,4.94,0.96
24335,4.94,1.08
24336,4.94,1.2
24337,4.94,1.32
24338,4.94,1.44
24339,4.94,1.56
24340,4.94,1.68
24341,4.94,1.8
24342,4.94,1.92
24343,4.94,2.04
24344,4.94,2.16
24345,4.94,2.28
24346,4.94,2.4
24347,4.94,2.52
24348,4.94,2.64
24349,4.94,2.76
24350,4.94,2.88
24351,4.94,3.0
24352,4.94,3.12
24353,4.94,3.24
24354,4.94,3.36
24355,4.94,3.48
24356,4.94,3.6
24357,4.94,3.72
24358,4.94,3.84
24359,4.94,3.96
24360,4.94,4.08
24361,4.94,4.2
24362,4.94,4.32
24363,4.94,4.44
24364,4.94,4.56
24365,4.94,4.68
24366,4.94,4.8
24367,4.94,4.92
24368,4.94,5.04
24369,4.94,5.16
24370,4.94,5.28
24371,4.94,5.4
24372,4.94,5.52
24373,4.94,5.64
24374,4.94,5.76
24375,4.94,5.88
24376,4.94,6.0
24377,4.94,6.12
24378,5.07,-6.0
24379,5.07,-5.88
24380,5.07,-5.76
24381,5.07,-5.64
24382,5.07,-5.52
24383,5.07,-5.4
24384,5.07,-5.28
24385,5.07,-5.16
24386,5.07,-5.04
24387,5.07,-4.92
24388,5.07,-4.8
24389,5.07,-4.68
24390,5.07,-4.56
24391,5.07,-4.44
24392,5.07,-4.32
24393,5.07,-4.2
24394,5.07,-4.08
24395,5.07,-3.96
24396,5.07,-3.84
24397,5.07,-3.72
24398,5.07,-3.6
24399,5.07,-3.48
24400,5.07,-3.36
24401,5.07,-3.24
24402,5.07,-3.12
24403,5.07,-3.0
24404,5.07,-2.88
24405,5.07,-2.76
24406,5.07,-2.64
24407,5.07,-2.52
24408,5.07,-2.4
24409,5.07,-2.28
24410,5.07,-2.16
24411,5.07,-2.04
24412,5.07,-1.92
24413,5.07,-1.8
24414,5.07,-1.68
24415,5.07,-1.56
24416,5.07,-1.44
24417,5.07,-1.32
24418,5.07,-1.2
24419,5.07,-1.08
24420,5.07,-0.96
24421,5.07,-0.84
24422,5.07,-0.72
24423,5.07,-0.6
24424,5.07,-0.48
24425,5.07,-0.36
24426,5.07,-0.24
24427,5.07,-0.12
24428,5.07,0.0
24429,5.07,0.12
24430,5.07,0.24
24431,5.07,0.36
24432,5.07,0.48
24433,5.07,0.6
24434,5.07,0.72
24435,5.07,0.84
24436,5.07,0.96
24437,5.07,1.08
24438,5.07,1.2
24439,5.07,1.32
24440,5.07,1.44
24441,5.07,1.56
24442,5.07,1.68
24443,5.07,1.8
24444,5.07,1.92
24445,5.07,2.04
24446,5.07,2.16
24447,5.07,2.28
24448,5.07,2.4
24449,5.07,2.52
24450,5.07,2.64
24451,5.07,2.76
24452,5.07,2.88
24453,5.07,3.0
24454,5.07,3.12
24455,5.07,3.24
24456,5.07,3.36
24457,5.07,3.48
24458,5.07,3.6
24459,5.07,3.72
24460,5.07,3.84
24461,5.07,3.96
24462,5.07,4.08
24463,5.07,4.2
24464,5.07,4.32
24465,5.07,4.44
24466,5.07,4.56
24467,5.07,4.68
24468,5.07,4.8
24469,5.07,4.92
24470,5.07,5.04
24471,5.07,5.16
24472,5.07,5.28
24473,5.07,5.4
24474,5.07,5.52
24475,5.07,5.64
24476,5.07,5.76
24477,5.07,5.88
24478,5.07,6.0
24479,5.07,6.12
24480,5.2,-6.0
24481,5.2,-5.88
24482,5.2,-5.76
24483,5.2,-5.64
24484,5.2,-5.52
24485,5.2,-5.4
24486,5.2,-5.28
24487,5.2,-5.16
24488,5.2,-5.04
24489,5.2,-4.92
24490,5.2,-4.8
24491,5.2,-4.68
24492,5.2,-4.56
24493,5.2,-4.44
24494,5.2,-4.32
24495,5.2,-4.2
24496,5.2,-4.08
24497,5.2,-3.96
24498,5.2,-3.84
24499,5.2,-3.72
24500,5.2,-3.6
24501,5.2,-3.48
24502,5.2,-3.36
24503,5.2,-3.24
24504,5.2,-3.12
24505,5.2,-3.0
24506,5.2,-2.88
24507,5.2,-2.76
24508,5.2,-2.64
24509,5.2,-2.52
24510,5.2,-2.4
24511,5.2,-2.28
24512,5.2,-2.16
24513,5.2,-2.04
24514,5.2,-1.92
24515,5.2,-1.8
24516,5.2,-1.68
24517,5.2,-1.56
24518,5.2,-1.44
24519,5.2,-1.32
24520,5.2,-1.2
24521,5.2,-1.08
24522,5.2,-0.96
24523,5.2,-0.84
24524,5.2,-0.72
24525,5.2,-0.6
24526,5.2,-0.48
24527,5.2,-0.36
24528,5.2,-0.24
24529,5.2,-0.12
24530,5.2,0.0
24531,5.2,0.12
24532,5.2,0.24
24533,5.2,0.36
24534,5.2,0.48
24535,5.2,0.6
24536,5.2,0.72
24537,5.2,0.84
24538,5.2,0.96
24539,5.2,1.08
24540,5.2,1.2
24541,5.2,1.32
24542,5.2,1.44
24543,5.2,1.56
24544,5.2,1.68
24545,5.2,1.8
24546,5.2,1.92
24547,5.2,2.04
24548,5.2,2.16
24549,5.2,2.28
24550,5.2,2.4
24551,5.2,2.52
24552,5.2,2.64
24553,5.2,2.76
24554,5.2,2.88
24555,5.2,3.0
24556,5.2,3.12
24557,5.2,3.24
24558,5.2,3.36
24559,5.2,3.48
24560,5.2,3.6
24561,5.2,3.72
24562,5.2,3.84
24563,5.2,3.96
24564,5.2,4.08
24565,5.2,4.2
24566,5.2,4.32
24567,5.2,4.44
24568,5.2,4.56
24569,5.2,4.68
24570,5.2,4.8
24571,5.2,4.92
24572,5.2,5.04
24573,5.2,5.16
24574,5.2,5.28
24575,5.2,5.4
24576,5.2,5.52
24577,5.2,5.64
24578,5.2,5.76
24579,5.2,5.88
24580,5.2,6.0
24581,5.2,6.12
24582,5.33,-6.0
24583,5.33,-5.88
24584,5.33,-5.76
24585,5.33,-5.64
24586,5.33,-5.52
24587,5.33,-5.4
24588,5.33,-5.28
24589,5.33,-5.16
24590,5.33,-5.04
24591,5.33,-4.92
24592,5.33,-4.8
24593,5.33,-4.68
24594,5.33,-4.56
24595,5.33,-4.44
24596,5.33,-4.32
24597,5.33,-4.2
24598,5.33,-4.08
24599,5.33,-3.96
24600,5.33,-3.84
24601,5.33,-3.72
24602,5.33,-3.6
24603,5.33,-3.48
24604,5.33,-3.36
24605,5.33,-3.24
24606,5.33,-3.12
24607,5.33,-3.0
24608,5.33,-2.88
24609,5.33,-2.76
24610,5.33,-2.64
24611,5.33,-2.52
24612,5.33,-2.4
24613,5.33,-2.28
24614,5.33,-2.16
24615,5.33,-2.04
24616,5.33,-1.92
24617,5.33,-1.8
24618,5.33,-1.68
24619,5.33,-1.56
24620,5.33,-1.44
24621,5.33,-1.32
24622,5.33,-1.2
24623,5.33,-1.08
24624,5.33,-0.96
24625,5.33,-0.84
24626,5.33,-0.72
24627,5.33,-0.6
24628,5.33,-0.48
24629,5.33,-0.36
24630,5.33,-0.24
24631,5.33,-0.12
24632,5.33,0.0
24633,5.33,0.12
24634,5.33,0.24
24635,5.33,0.36
24636,5.33,0.48
24637,5.33,0.6
24638,5.33,0.72
24639,5.33,0.84
24640,5.33,0.96
24641,5.33,1.08
24642,5.33,1.2
24643,5.33,1.32
24644,5.33,1.44
24645,5.33,1.56
24646,5.33,1.68
24647,5.33,1.8
24648,5.33,1.92
24649,5.33,2.04
24650,5.33,2.16
24651,5.33,2.28
24652,5.33,2.4
24653,5.33,2.52
24654,5.33,2.64
24655,5.33,2.76
24656,5.33,2.88
24657,5.33,3.0
24658,5.33,3.12
24659,5.33,3.24
24660,5.33,3.36
24661,5.33,3.48
24662,5.33,3.6
24663,5.33,3.72
24664,5.33,3.84
24665,5.33,3.96
24666,5.33,4.08
24667,5.33,4.2
24668,5.33,4.32
24669,5.33,4.44
24670,5.33,4.56
24671,5.33,4.68
24672,5.33,4.8
24673,5.33,4.92
24674,5.33,5.04
24675,5.33,5.16
24676,5.33,5.28
24677,5.33,5.4
24678,5.33,5.52
24679,5.33,5.64
24680,5.33,5.76
24681,5.33,5.88
24682,5.33,6.0
24683,5.33,6.12
24684,5.46,-6.0
24685,5.46,-5.88
24686,5.46,-5.76
24687,5.46,-5.64
24688,5.46,-5.52
24689,5.46,-5.4
24690,5.46,-5.28
24691,5.46,-5.16
24692,5.46,-5.04
24693,5.46,-4.92
24694,5.46,-4.8
24695,5.46,-4.68
24696,5.46,-4.56
24697,5.46,-4.44
24698,5.46,-4.32
24699,5.46,-4.2
24700,5.46,-4.08
24701,5.46,-3.96
24702,5.46,-3.84
24703,5.46,-3.72
24704,5.46,-3.6
24705,5.46,-3.48
24706,5.46,-3.36
24707,5.46,-3.24
24708,5.46,-3.12
24709,5.46,-3.0
24710,5.46,-2.88
24711,5.46,-2.76
24712,5.46,-2.64
24713,5.46,-2.52
24714,5.46,-2.4
24715,5.46,-2.28
24716,5.46,-2.16
24717,5.46,-2.04
24718,5.46,-1.92
24719,5.46,-1.8
24720,5.46,-1.68
24721,5.46,-1.56
24722,5.46,-1.44
24723,5.46,-1.32
24724,5.46,-1.2
24725,5.46,-1.08
24726,5.46,-0.96
24727,5.46,-0.84
24728,5.46,-0.72
24729,5.46,-0.6
24730,5.46,-0.48
24731,5.46,-0.36
24732,5.46,-0.24
24733,5.46,-0.12
24734,5.46,0.0
24735,5.46,0.12
24736,5.46,0.24
24737,5.46,0.36
24738,5.46,0.48
24739,5.46,0.6
24740,5.46,0.72
24741,5.46,0.84
24742,5.46,0.96
24743,5.46,1.08
24744,5.46,1.2
24745,5.46,1.32
24746,5.46,1.44
24747,5.46,1.56
24748,5.46,1.68
24749,5.46,1.8
24750,5.46,1.92
24751,5.46,2.04
24752,5.46,2.16
24753,5.46,2.28
24754,5.46,2.4
24755,5.46,2.52
24756,5.46,2.64
24757,5.46,2.76
24758,5.46,2.88
24759,5.46,3.0
24760,5.46,3.12
24761,5.46,3.24
24762,5.46,3.36
24763,5.46,3.48
24764,5.46,3.6
24765,5.46,3.72
24766,5.46,3.84
24767,5.46,3.96
24768,5.46,4.08
24769,5.46,4.2
24770,5.46,4.32
24771,5.46,4.44
24772,5.46,4.56
24773,5.46,4.68
24774,5.46,4.8
24775,5.46,4.92
24776,5.46,5.04
24777,5.46,5.16
24778,5.46,5.28
24779,5.46,5.4
24780,5.46,5.52
24781,5.46,5.64
24782,5.46,5.76
24783,5.46,5.88
24784,5.46,6.0
24785,5.46,6.12
24786,5.59,-6.0
24787,5.59,-5.88
24788,5.59,-5.76
24789,5.59,-5.64
24790,5.59,-5.52
24791,5.59,-5.4
24792,5.59,-5.28
24793,5.59,-5.16
24794,5.59,-5.04
24795,5.59,-4.92
24796,5.59,-4.8
24797,5.59,-4.68
24798,5.59,-4.56
24799,5.59,-4.44
24800,5.59,-4.32
24801,5.59,-4.2
24802,5.59,-4.08
24803,5.59,-3.96
24804,5.59,-3.84
24805,5.59,-3.72
24806,5.59,-3.6
24807,5.59,-3.48
24808,5.59,-3.36
24809,5.59,-3.24
24810,5.59,-3.12
24811,5.59,-3.0
24812,5.59,-2.88
24813,5.59,-2.76
24814,5.59,-2.64
24815,5.59,-2.52
24816,5.59,-2.4
24817,5.59,-2.28
24818,5.59,-2.16
24819,5.59,-2.04
24820,5.59,-1.92
24821,5.59,-1.8
24822,5.59,-1.68
24823,5.59,-1.56
24824,5.59,-1.44
24825,5.59,-1.32
24826,5.59,-1.2
24827,5.59,-1.08
24828,5.59,-0.96
24829,5.59,-0.84
24830,5.59,-0.72
24831,5.59,-0.6
24832,5.59,-0.48
24833,5.59,-0.36
24834,5.59,-0.24
24835,5.59,-0.12
24836,5.59,0.0
24837,5.59,0.12
24838,5.59,0.24
24839,5.59,0.36
24840,5.59,0.48
24841,5.59,0.6
24842,5.59,0.72
24843,5.59,0.84
24844,5.59,0.96
24845,5.59,1.08
24846,5.59,1.2
24847,5.59,1.32
24848,5.59,1.44
24849,5.59,1.56
24850,5.59,1.68
24851,5.59,1.8
24852,5.59,1.92
24853,5.59,2.04
24854,5.59,2.16
24855,5.59,2.28
24856,5.59,2.4
24857,5.59,2.52
24858,5.59,2.64
24859,5.59,2.76
24860,5.59,2.88
24861,5.59,3.0
24862,5.59,3.12
24863,5.59,3.24
24864,5.59,3.36
24865,5.59,3.48
24866,5.59,3.6
24867,5.59,3.72
24868,5.59,3.84
24869,5.59,3.96
24870,5.59,4.08
24871,5.59,4.2
24872,5.59,4.32
24873,5.59,4.44
24874,5.59,4.56
24875,5.59,4.68
24876,5.59,4.8
24877,5.59,4.92
24878,5.59,5.04
24879,5.59,5.16
24880,5.59,5.28
24881,5.59,5.4
24882,5.59,5.52
24883,5.59,5.64
24884,5.59,5.76
24885,5.59,5.88
24886,5.59,6.0
24887,5.59,6.12
24888,5.72,-6.0
24889,5.72,-5.88
24890,5.72,-5.76
24891,5.72,-5.64
24892,5.72,-5.52
24893,5.72,-5.4
24894,5.72,-5.28
24895,5.72,-5.16
24896,5.72,-5.04
24897,5.72,-4.92
24898,5.72,-4.8
24899,5.72,-4.68
24900,5.72,-4.56
24901,5.72,-4.44
24902,5.72,-4.32
24903,5.72,-4.2
24904,5.72,-4.08
24905,5.72,-3.96
24906,5.72,-3.84
24907,5.72,-3.72
24908,5.72,-3.6
24909,5.72,-3.48
24910,5.72,-3.36
24911,5.72,-3.24
24912,5.72,-3.12
24913,5.72,-3.0
24914,5.72,-2.88
24915,5.72,-2.76
24916,5.72,-2.64
24917,5.72,-2.52
24918,5.72,-2.4
24919,5.72,-2.28
24920,5.72,-2.16
24921,5.72,-2.04
24922,5.72,-1.92
24923,5.72,-1.8
24924,5.72,-1.68
24925,5.72,-1.56
24926,5.72,-1.44
24927,5.72,-1.32
24928,5.72,-1.2
24929,5.72,-1.08
24930,5.72,-0.96
24931,5.72,-0.84
24932,5.72,-0.72
24933,5.72,-0.6
24934,5.72,-0.48
24935,5.72,-0.36
24936,5.72,-0.24
24937,5.72,-0.12
24938,5.72,0.0
24939,5.72,0.12
24940,5.72,0.24
24941,5.72,0.36
24942,5.72,0.48
24943,5.72,0.6
24944,5.72,0.72
24945,5.72,0.84
24946,5.72,0.96
24947,5.72,1.08
24948,5.72,1.2
24949,5.72,1.32
24950,5.72,1.44
24951,5.72,1.56
24952,5.72,1.68
24953,5.72,1.8
24954,5.72,1.92
24955,5.72,2.04
24956,5.72,2.16
24957,5.72,2.28
24958,5.72,2.4
24959,5.72,2.52
24960,5.72,2.64
24961,5.72,2.76
24962,5.72,2.88
24963,5.72,3.0
24964,5.72,3.12
24965,5.72,3.24
24966,5.72,3.36
24967,5.72,3.48
24968,5.72,3.6
24969,5.72,3.72
